
;Start
1,*CHAPTER ONE:  [arctic]<br>
_*CHAPTER TWO:  [arctic]<br>
_*CHAPTER THREE:  [arctic]<br>
_*CHAPTER FOUR:  [arctic]<br>
_*CHAPTER FIVE:  [arctic]<br>
_*CHAPTER SIX:  [arctic]<br>
_*CHAPTER SEVEN:  [arctic]<br>
_*CHAPTER EIGHT:  [arctic]<br>
_*CHAPTER NINE:  [arctic]<br>
_*CHAPTER TEN:  [arctic]<br>
_<br>
_===JOURNEY INTO MADNESS===<br>
_*CHAPTER ONE:  [east_africa]<br>
_*CHAPTER TWO:  [east_africa]<br>
_*CHAPTER THREE:  [east_africa]<br>
_*CHAPTER FOUR:  [east_africa]<br>
_*CHAPTER FIVE:  [east_africa]<br>
_*CHAPTER SIX:  [east_africa]<br>
_*CHAPTER SEVEN:  [east_africa]<br>
_*CHAPTER EIGHT:  [east_africa]<br>
_*CHAPTER NINE:  [east_africa]<br>
_*CHAPTER TEN:  [east_africa]<br>
_<br>
_===DWARF-LORDS OF THE RUBUNGA===<br>
_*CHAPTER ONE:  [west_africa]<br>
_*CHAPTER TWO:  [west_africa]<br>
_*CHAPTER THREE:  [west_africa]<br>
_*CHAPTER FOUR:  [west_africa]<br>
_*CHAPTER FIVE:  [west_africa]<br>
_*CHAPTER SIX:  [west_africa]<br>
_*CHAPTER SEVEN:  [west_africa]<br>
_*CHAPTER EIGHT:  [west_africa]<br>
_*CHAPTER NINE:  [west_africa]<br>
_*CHAPTER TEN:  [west_africa]<br>
_<br>
_===THE SEARCH FOR CAPTAIN BAKER===<br>
_*CHAPTER ONE:  [central_africa]<br>
_*CHAPTER TWO:  [central_africa]<br>
_*CHAPTER THREE:  [central_africa]<br>
_*CHAPTER FOUR:  [central_africa]<br>
_*CHAPTER FIVE:  [central_africa]<br>
_*CHAPTER SIX:  [central_africa]<br>
_*CHAPTER SEVEN:  [central_africa]<br>
_*CHAPTER EIGHT:  [central_africa]<br>
_*CHAPTER NINE:  [central_africa]<br>
_*CHAPTER TEN:  [central_africa]<br><br>


;arctic
1,A STORY OF STARVATION
1,FIRST TRACE OF THE LOST PARTY
1,EVIDENCES OF CANNIBALISM
1,THIRTY BODIES OF STARVED EXPLORERS
1,DOCTOR KANE'S DISCOVERIES
1,RELICS OF THE EXPEDITION
1,DISCOVERY OF THE POLAR SEA
1,DEAD MEN'S BONES IN PLENTY
1,FUNERAL OF CAPTAIN HALL
1,OH, MY!  WHAT AN ODOR!
1,AN IMMODEST CUSTOM CAUSES BLUSHES
1,LOVE AND HOSPITALITY IN THE FAR NORTH
1,DANGEROUSLY NIPPED BY THE ICE
1,THE SHIP GRASPED BY THE ICE PACK
1,PERILOUS ADVENTURE WITH A BEAR
1,BESIEGED BY FOXES
1,BEARS IN GREAT PLENTY
1,JOHANSEN'S NARROW ESCAPE FROM A BEAR
1,THE BEAUTIFUL AND RARE ROSS GULL
1,A FIERCE FIGHT WITH A WALRUS
1,A KAYAK ATTACKED BY A WALRUS
1,DIFFICULTIES IN HARNESSING ESKIMO DOGS
1,CROSSING THE NORTHERN EXTREMITY
1,DR. MCCORMICK'S MEETING WITH JACKSON
1,HUNTING MUSK CATTLE
1,INGENUITY OF THE ESKIMO
1,SHOOTING BEARS FROM THE STEAMER
1,ANIMALS OF THE ARCTIC LAND
1,ARCTIC BEAUTIES
1,KINDNESS AND SUPERSTITION OF THE ESKIMO
1,ESKIMO HUNTERS
1,HAPPINESS – A CHARACTERISTIC OF THE ESKIMO
1,SAILING THROUGH OPEN SEAS
1,ACHIEVEMENT OF LOCKWOOD AND BRAINERD
1,AN OBSERVATORY IN THE ARCTIC LAND
1,AN AMAZING SPECTACLE OF ARCTIC EXPANSE
1,REMARKABLE DISCOVERIES
1,ANNALS OF THE HIGHEST LATITUDES
1,DISCIPLINE IN CAMP
1,ABANDONMENT OF THE LADY WALLACE
1,THE MARCH TO CAPE SABINE
1,A TERRIBLE MARCH IN SEARCH OF FOOD
1,INDESCRIBABLE SUFFERING
1,POOR ELLISON'S AGONY
1,COMRADESHIP OF RARE FIDELITY
1,HEROISM OF ELLISON
1,HEROISM IN THE FACE OF DEATH
1,STEALING FROM STARVING COMPANIONS
1,STORY OF A SAD EXECUTION
1,THE SHOOTING OF HENRY
1,AN APPEAL TO MANHOOD
1,DEATH BY STARVATION
1,DIED IN HIS COMRADE'S ARMS
1,DEATH OF SERGEANT RICE
1,MIDNIGHT IN THE POLAR WORLD
1,RESORT TO CANNIBALISM
1,BREAKING HUNGER ON BODIES OF THEIR COMRADES
1,CRUSHING AND SINKING OF THE PROTEUS
1,THE RESCUE
1,HORRIBLE SIGHT OF THE CAMP
1,A FEEBLE CRY, FAINT WITH HUNGER
1,DISCOVERY OF THE CAMP
1,APPEARANCE OF MEN IN THEIR TENTS
1,FORCING A WAY THROUGH OBSTRUCTIONS
1,FIRST SIGHT OF STARVING PARTY
1,REMOVAL OF THE SURVIVORS
1,CONSOLING THE DYING
1,AN HOUR OF PRAYER
1,HANDS AND FEET FROZEN OFF
1,TERRIBLE CONDITION OF THE MEN
1,AMPUTATION AND DEATH
1,A SAD, SAD PICTURE
1,THE PROOFS OF CANNIBALISM
1,UNCOVERING THE DEAD
1,RAMMING A WAY THROUGH HEAVY ICE
1,HOW THE BODIES WERE PREPARED
1,A STRUGGLE WITH ICE FLOES
1,HOW TO HANDLE ESKIMO DOGS
1,SOME CURIOUS CUSTOMS
1,CAPTAIN HALL CAPTURES A SEAL
1,A SAVAGE CONTEST
1,DR. KANE'S BATTLE WITH A POLAR BEAR
1,ANOTHER BATTLE WITH A BEAR
1,A SHE BEAR'S LOVE FOR HER CUBS
1,AN UGLY VISITOR IN CAMP
1,CATCHING THE YOUNG BEAR
1,AFFECTION OF A PET WALRUS
1,ADVENTURES WITH THE WALRUS
1,AN EXCITING WALRUS HUNT
1,FIGHT WITH A WALRUS
1,DEXTERITY AND CUNNING OF THE ESKIMO HUNTERS
1,A HOT STRUGGLE
1,HALL'S BATTLE WITH A WALRUS
1,OVER A VAST FIELD OF GRINDING ICE
1,SAVAGELY ATTACKED BY A HERD OF WALRUSES
1,ANOTHER DESPERATE BATTLE
1,A PICTURE OF EXTRAORDINARY FEROCITY
1,THE REINDEER
1,HABITS OF THE WOLVERINE
1,EXCITEMENT IN THE CAMP
1,APOCRYPHAL CREATURES OF THE POLAR ZONE
1,RAPACIOUS BIRDS OF THE NORTHLAND
1,MIGHTY CREATURES OF THE ARCTIC DEEP
1,WONDERS OF THE WHALE
1,ADVENTURE WITH A WHALE
1,SHARP ADVENTURE WITH A WHALE
1,HUNTING THE NARWHAL
1,THE FIERCE WATER-TIGER OF THE ARCTIC SEAS
1,THE GRAMPUS
1,THE ARCTIC SHARK
1,MAGNIFICENCE OF ARCTIC SKIES
1,THE BEAUTIES OF THE ARCTIC AURORA
1,GYRATING ICE MOUNTAINS
1,AN ORIGINAL THEORY RESPECTING ICE BERGS
1,WONDERFUL ADVENTURES ON ICE FLOES
1,DRIFTING HELPLESSLY WITH THE ICE
1,TYSON UNDER A BREAKING ICEBERG
1,BEGINNING OF A PERILOUS JOURNEY
1,A PITIFUL STORY OF SUFFERING
1,PITIABLE SPECTACLES
1,KILLING DOGS TO STAY STARVATION
1,A RESPITE FROM STARVATION
1,FORTUNATE KILLING OF A SEAL
1,ALMOST REDUCED TO CANNIBALISM
1,NEW DANGERS FOLLOW
1,A BATTLE WITH THE STORM
1,A NIGHT OF INDESCRIBABLE HORROR
1,SAVED AT THE LAST HOUR
1,EFFECTS OF PROTRACTED NIGHT
1,TERRORS OF A POLAR NIGHT
1,TERRIBLE EFFECTS OF EATING SNOW
1,A VOYAGE TO DEATH-LAND
1,SINKING OF THE TRACY
1,BOMBARDED BY CHUNKS OF ICE
1,HELPLESS ON THE WIDE, WIDE SEA
1,DEAD ON SIBERIA'S WASTE OF SNOW
1,A SEPARATION OF THE BOATS
1,STARVATION AND MUTILATION
1,SEARCHING FOR LOST COMRADES
1,DISCOVERY OF THE FROZEN BODIES
1,SO SLEEP THE BRAVE
1,LOSS OF THE CHIPP PARTY
1,TRAVELING OVER ICE HUMMOCKS

;east_africa
1,BLOCK CLAWED BY A LION
1,A PERILOUS ENCOUNTER WITH A LION
1,SENSATIONS PRODUCED BY THE BITE OF A LION
1,NATIVES OF MABOTSA
1,ENTRAPPING LARGE GAME
1,CROSSING AN AFRICAN DESERT
1,A DREARY MARCH
1,A REMARKABLE SALT BASIN
1,DISCOVERY OF LAKE NGAMI
1,SICKNESS COMPELS BLOCK'S RETURN
1,ON THE SHORES OF LAKE NGAMI
1,LIONS THAT EAT WOMEN AND CHILDREN
1,ADVENTURES WITH LIONS
1,FIGHTS BETWEEN LIONS AND BUFFALOES
1,SNAKES OF THE ZOUGA DISTRICT
1,SHOOTING A BOA CONSTRICTOR
1,INCIDENTS OF TRAVEL
1,SINGULAR BIRDS, REPTILES, AND ANIMALS
1,SLUGGISHNESS OF HIPPOPOTAMI
1,RAVAGES OF CROCODILES IN THE LEEAMBYE
1,THE TATTOOED PEOPLE OF BALONDA
1,AN AMUSING MAGIC LANTERN SHOW
1,HOW SHINTE PROVED HIS LOVE
1,RAVAGES OF THE RED ANT
1,A CURIOUS INSECT
1,HUMAN HEARTS AS SACRIFICES
1,A HIPPO HAUNT ALONG THE LEEBA RIVER
1,SURPRISING HABITS OF AN EFFEMINATE PEOPLE
1,DREAD OF WHITE MEN
1,AFRICAN DANDIES
1,NARROW ESCAPE FROM A BUFFALO
1,CAPSIZED BY A HIPPOPOTAMUS
1,CURIOUS FRIENDSHIP AMONG BIRDS AND ANIMALS
1,KILLING AN ELEPHANT WITH SPEARS
1,ELEPHANTS AT THE BATH
1,ADVENTURES WITH WILD ANIMALS
1,SACRIFICE OF TWINS AND ALBINOS
1,SUPERSTITION RESPECTING ALBINOS
1,SETTLING DISPUTES
1,PECULIARITIES OF THE BATOKA TRIBE
1,MAN TOSSED BY A BUFFALO
1,SHOOTING GIRAFFES NEAR THE ZAMBEZI
1,SAD DEATH OF SEKWEBU
1,EXTRAORDINARY VORACITY OF AFRICANS
1,A SLAVE WORKING UNDER A TASK MASTER
1,DEGRADING EFFECTS OF RUM AMONG NATIVES
1,CROCODILES ATTACK A HIPPOPOTAMUS
1,WOMAN SEIZED BY A CROCODILE
1,WILD DOGS
1,DEATH OF DR. KIRK
1,RETURN TO LAKE NYASA
1,EXPLORATION OF THE ROVUMA RIVER
1,A RIVER GORGED WITH DEAD BODIES
1,A NATIVE MANGLED BY A LEOPARD
1,BURNING A LEOPARD
1,TERRIBLE COMBAT WITH A LEOPARD
1,MURDER OF SLAVES THAT COULD NOT BE SOLD
1,STRANGE CUSTOMS
1,HORRIBLE SCENES
1,A LEOPARD'S INVASION OF A SOUTH AFRICAN'S HOME
1,HABITS OF THE NATIVES
1,CARRIED OFF BY A LION AND A CROCODILE
1,AFRICAN IRON FURNACES
1,INHUMANITY AND SUPERSTITION
1,THE HONEY-BIRD
1,DISTRESSED BY THE LOSS OF MEDICAL SUPPLIES
1,DANGER FROM SERPENTS
1,FAMINE, AND A SERIOUS LOSS
1,MEETING WITH CHIEF CHITIPANGWA
1,THE LAKE PEOPLE
1,A WEDDING IN AFRICA
1,CROPPING THE EARS OF HIS SUBJECTS
1,AFRICAN POMP AND SPLENDOR
1,A CHIEF'S WIFE IN HER ROYAL PALANQUIN
1,INUNDATION OF CASEMBE VILLAGE
1,ON THE SHORES OF BANGWEOLO
1,JOY AMONG SLAVES
1,A GRAVE BY THE WAYSIDE
1,DISCOVERY OF LAKE BANGWEOLO
1,IN TROUBLE
1,A FURIOUS BATTLE BETWEEN NATIVES
1,KILLING PRISONERS
1,HUNTING THEIR PERSECUTORS
1,A JOURNEY INTO MANYUEMA COUNTRY
1,SOLDIER-ANTS
1,FETISH WORSHIPPERS OF BAMBERRE
1,NEAR UJIJI
1,AMONG THE ANT-EATING PEOPLE
1,LAND OF THE TREE DWELLERS
1,KINDNESS OF A WOMAN LEPER
1,MAKING A FETISH OF A WOMAN'S HEART
1,THE MANYUEMA CANNIBALS
1,WICKER'S ADVENTURE WITH GORILLAS
