
;Start
1,Anansi, Ashanti mythology
1,Exu, Yoruban mythology
1,Loki, Norse mythology
1,Iktomi Heyoka, Lakota mythology
1,Coyote, Navajo mythology
1,Raven, Haida mythology
1,Saci, Brazilian folklore
1,Bamapana, Australian Aboriginal mythology
1,Till Eulenspiegel, German folklore
1,Nasrudin, Islamic mythology
1,Kitsune, Japanese mythology
1,Sun Wukong, Chinese mythology
1,Kaulu, Hawaiian mythology
1,Renart, French folklore
1,Prometheus, Greek mythology
1,Sosruko, Caucasian mythology
1,Kokopelli, Hopi and Zuni mythology
1,Amaguq, Inuit mythology
1,Púca, Irish mythology
1,Ueuecoyotl, Aztec mythology


