

;Start
7,[GeneralBook]
2,[ReligiousBook]
5,[BiographyBook]
2,[HistoryBook]
2,[AbstractBook]
1,[Cookbook]
2,[Howto]

;GeneralBook
5,[Article][Type] [Preposition] [Subject] [TranslationChance]
5,[Article][Type] [Preposition] [Subject], by [Author] [TranslationChance]
3,[Author]'s [Type] [Preposition] [Subject] [TranslationChance]

;ReligiousBook
5,[Article][Type] [Preposition] [ReligiousSubject] [TranslationChance]
5,[Article][Type] [Preposition] [ReligiousSubject], by [Author] [TranslationChance]
3,[Author]'s [Type] [Preposition] [ReligiousSubject] [TranslationChance]
1,The [ReligiousSubject], by [Author] [TranslationChance]

;BiographyBook
3,The [Biographical] of [Person], by [Author] [TranslationChance]
1,The [Biographical] of [Person] [TranslationChance]
2,[Travel] of [Person] [TranslationChance]

;HistoryBook
1,[History] of [Subject], by [Author] [TranslationChance]
1,[History] of [Subject] [TranslationChance]

;Cookbook
1,[Dice.1d10][Dice.1d10][Dice.1d10] [DeliciousWord] [GheronUtility.CulturesHuman] Recipes
1,[SelectionCriteria] [GheronUtility.CulturesHuman] Recipes
1,Cooking in the [GheronUtility.CulturesHuman] Style
1,[GheronUtility.CulturesHuman] Cuisine Made Easy
10,[SelectionCriteria] Recipes for [FantasyMenu.MainMeals], by [Author] [TranslationChance]
6,[SelectionCriteria] Recipes from the Kitchen of [Author]
6,[Fantasy Names.MaleFirstName]'s [FantasyMenu.Descriptor] [FantasyMenu.MainMeals] and other [DeliciousWord] Recipes
4,[Dice.3d6] Ways to Prepare [FantasyMenu.MainMeals], by [Author] [TranslationChance]

;Howto
3,[SucceedArtsCraftsWord] [ArtsCrafts], by [Author] [TranslationChance]
1,[SucceedArtsCraftsWord] [GheronUtility.Cultures] [MethodsType] of [ArtsCrafts], by [Author] [TranslationChance]
1,[HowtoWord] Join [GheronUtility.Organization], by [Author] [TranslationChance]
1,[HowtoWord] Grow [FantasyMenu.VeggiesCookable], by [Author] [TranslationChance]
1,[HowtoWord] [TerrainHowto] the [Utility.Terrains], by [Author] [TranslationChance]
3,[HowtoWord] [TerrainHowto] the [Destination], by [Author] [TranslationChance]
1,[Author]'s Guide to More [Inscriptions.AbstractNounPositive] in Your Life[ExclamationChance]
