
;Start
1,[NorthlanderFemaleFirstName] [NorthlanderFemaleSurname]

;NorthlanderFemaleFirstName
1,Aesa
1,Aese
1,Agnis
1,Aldis
1,Alfdis
1,Alfeid
1,Alfgifu
1,Alfhildra
1,Alfifa
1,Alof
1,Alvilda
1,Arnbjorga
1,Arnfrid
1,Arngunn
1,Arnkatla
1,Arnora
1,Arnthrud
1,Arnthrudra
1,Asa
1,Asdis
1,Ase
1,Asfrid
1,Asgard
1,Asgerd
1,Aslaug
1,Asleif
1,Asny
1,Asta
1,Astrid
1,Astridra
1,Asvoora
1,Aud
1,Audbjorga
1,Audhilda
1,Aundur
1,Baugeid
1,Bera
1,Bergljot
1,Bergthora
1,Besje
1,Biorga
1,Bjadmunja
1,Bjadmynja
1,Bjartney
1,Bjorga
1,Borghilda
1,Bothilda
1,Botilda
1,Boðvildra
1,Bóthilda
1,Catla
1,Dageid
1,Dagna
1,Dagne
1,Dagny
1,Dalla
1,Disa
1,Dota
1,Dotta
1,Driva
1,Drott
1,Dyna
1,Edit
1,Edla
1,Elfgifu
1,Ellisif
1,Ermingard
1,Ermingerd
1,Erna
1,Estrid
1,Estrith
1,Eyfura
1,Fastvi
1,Frakokk
1,Freya
1,Freydis
1,Freygerd
1,Freyja
1,Frida
1,Frideburga
1,Fridgerd
1,Frigga
1,Fylgja
1,Geira
1,Geirlaug
1,Gerd
1,Gerlød
1,Geyra
1,Gillaug
1,Ginnlaug
1,Gjaflaug
1,Goda
1,Goi
1,Gorm
1,Gragas
1,Grelauga
1,Grelud
1,Grima
1,Grimhilda
1,Groa
1,Gudbjorga
1,Gudfinna
1,Gudfrid
1,Gudny
1,Gudrid
1,Gudrun
1,Gullaug
1,Gulli
1,Gum
1,Gunhilda
1,Gunnborga
1,Gunnhilda
1,Gunnhildra
1,Gunnlaug
1,Gunnora
1,Gunnvora
1,Gurith
1,Gurney
1,Gyda
1,Gyrd
1,Gyrid
1,Gytha
1,Gøthid
1,Halla
1,Hallbera
1,Hallberta
1,Halldis
1,Halldora
1,Hallfrid
1,Hallgerd
1,Hallgrima
1,Hallkatla
1,Hallr
1,Hallveig
1,Hedinfrid
1,Hedvig
1,Helga
1,Helge
1,Herbjorga
1,Herborga
1,Herdis
1,Hervora
1,Hetha
1,Hialp
1,Hidegunr
1,Hilda
1,Hildegaard
1,Hildegard
1,Hildegarde
1,Hildegerde
1,Hildigerd
1,Hildigunn
1,Hildigunnr
1,Hildirid
1,Hildra
1,Hin
1,Hjördis
1,Hlif
1,Hlodyn
1,Holmfrid
1,Holmfried
1,Hosvi
1,Hrafnhilda
1,Hrefna
1,Hrodny
1,Hugi
1,Hungerd
1,Hvarflod
1,Inga
1,Inge
1,Ingebjørga
1,Ingegerd
1,Ingegerdra
1,Ingelborga
1,Ingeleth
1,Ingelieth
1,Ingemund
1,Ingerid
1,Ingeride
1,Ingerith
1,Ingerithe
1,Ingibjorga
1,Ingigerd
1,Inginn
1,Ingirid
1,Ingiridra
1,Ingirun
1,Ingolv
1,Ingreda
1,Ingrede
1,Ingrid
1,Ingrith
1,Ingunn
1,Isgerd
1,Jaddvora
1,Jaldrud
1,Jodis
1,Jofrid
1,Joreid
1,Jorun
1,Jorunn
1,Kadlin
1,Katla
1,Ketiløy
1,Kraka
1,Kula
1,Ladoga
1,Langlif
1,Lathgertha
1,Liv
1,Ljufa
1,Lottie
1,Luta
1,Madrene
1,Maere
1,Magnhildra
1,Malmfrid
1,Malmury
1,Medana
1,Meregrota
1,Moeid
1,Mærita
1,Mærta
1,Nanna
1,Nidbjorga
1,Nud
1,Oddbjorga
1,Oddny
1,Odindis
1,Odindisa
1,Olof
1,Oluva
1,Olve
1,Ormhilda
1,Osk
1,Ota
1,Ottkatla
1,Rafarta
1,Ragenel
1,Ragenhilda
1,Ragenilda
1,Ragenilda
1,Ragenilda
1,Raghnil
1,Ragna
1,Ragneid
1,Ragnelf
1,Ragnheidra
1,Ragnhilda
1,Ragnhildra
1,Rane
1,Rannveig
1,Rauenilde
1,Ravenilda
1,Regin
1,Reginleif
1,Reynilda
1,Rigware
1,Ringuar
1,Ringwar
1,Rogned
1,Rudda
1,Runa
1,Runilda
1,Runill
1,Rusila
1,Ryngewar
1,Ryngeware
1,Saef
1,Saeunn
1,Salbjorga
1,Sela
1,Siegrith
1,Sif
1,Siff
1,Sifled
1,Sigerith
1,Sigga
1,Sigge
1,Signilda
1,Signy
1,Sigreda
1,Sigrid
1,Sigrun
1,Sigvid
1,Sigvora
1,Sigyn
1,Sinna
1,Skaði
1,Snaefrid
1,Snofrid
1,Snøfrid
1,Solveig
1,Solvora
1,Steinunn
1,Steinvora
1,Stikla
1,Sueuilda
1,Svala
1,Svanhilda
1,Svanlaug
1,Sverra
1,Swanilda
1,Swanilda
1,Swonilda
1,Syflede
1,Sølva
1,Thara
1,Thjodhilda
1,Thjodhold
1,Thola
1,Thora
1,Thorbjorga
1,Thorborga
1,Thordis
1,Thorelf
1,Thorfinna
1,Thorfridra
1,Thorgerd
1,Thorhalla
1,Thorhilda
1,Thorkatla
1,Thorlaug
1,Thorleifa
1,Thorljot
1,Thorunn
1,Thorve
1,Thorvi
1,Thorvora
1,Thourilda
1,Thraslaug
1,Thrudra
1,Thura
1,Thurid
1,Thurilda
1,Thyra
1,Thyre
1,Thyrrni
1,Thyrvi
1,Tjorven
1,Tjotta
1,Tola
1,Torleiva
1,Tove
1,Ulfheid
1,Ulfhilda
1,Ulfhildra
1,Una
1,Unn
1,Uppsala
1,Valborga
1,Valgerd
1,Valgerdra
1,Vandrad
1,Vebjorga
1,Vendela
1,Vibrog
1,Vigdis
1,Visna
1,Ylwa
1,Yngvilda
1,Yri
1,Yrsa
1,Ása
1,Ásgerd
;NorthlanderFemaleSurname
1,[NorthlanderMale.NorthlanderMaleFirstName]sdottir
1,[NorthlanderMale.NorthlanderMaleFirstName]sdotter
1,[NorthlanderMale.NorthlanderMaleFirstName]sdattir
1,[NorthlanderMale.NorthlanderMaleFirstName]sdatter


