
;Start
1,[uPulpHeroNovel]

;uPulpNoun
1,UHF
1,UFO
1,Ultimatum
1,Umbrella
1,Uncles
1,Underground
1,Undergrowth
1,Undertaking
1,Underworld
1,Underwriter
1,Undies
1,Unguent
1,Unicorn
1,Union
1,Unit
1,Unitarians
1,University
1,Upholstery
1,Ushers
1,Usurer
1,Utterance

;uPulpAdjNegative
1,Ugandan
1,Ugly
1,Ukraine
1,Umber
1,Unacceptable
1,Unaffectionate
1,Unaspiring
1,Unavailable
1,Unbarred
1,Uncertain
1,Unconscionable
1,Unconvincing
1,Uncouth
1,Unctuous
1,Underappreciative
1,Underemployed
1,Underhanded
1,Underinsured
1,Underpowered
1,Underweight
1,Underwhelming
1,Undesirable
1,Undignified
1,Undiplomatic
1,Uneducated
1,Unfair
1,Unfaithful
1,Unfavorable
1,Unfortunate
1,Unfriendly
1,Ungodly
1,Ungrateful
1,Unguestlike
1,Unholy
1,Unlawful
1,Unmentionable
1,Unwelcome
1,Unworthy
1,Uppity
1,Uptight
1,Uzbek

;uPulpAdjPositive
1,Ubiquitous
2,Ultimate
2,Ultra
2,Ultrasonic
1,Unadulterated
1,Unambiguous
1,Unassailable
1,Unassuming
2,Unbelievable
2,Unbreakable
1,Unchallenged
1,Uncommon
1,Uncompromising
1,Undercover
1,Undersecretary
1,Understanding
1,Understated
1,Underwater
1,Undetectable
1,Undeterred
1,Undoubtable
1,Unequalled
2,Unfathomable
1,Uniformed
1,Unique
1,Upper-class
1,Uppsala
2,Urban
1,Urbane
1,Urgent
1,Uxorious

;uPulpMaleFirstName
1,Ugo
1,Ulysses
1,Umar
1,Uncle
1,Upton
1,Uranus
1,Uriah
1,Uther

;uPulpFemaleFirstName
1,Ulima
2,Uma
1,Uriela
1,Urania
2,Ursula
1,Uva

;uPulpLastName
1,Ubermensch
1,Ulcer
1,Umbra
1,Umpire
1,Underachiever
1,Underdog
1,Underling
1,Undoer
1,Unhero
1,Universe
1,Uranium
1,Usurper

;pulpmiddle
1,against the
5,and the
1,and the Undoing of the
1,and the Uprise of the
1,in:
1,usurps the
1,and [uPulpAdjPositive] [uPulpMaleFirstName]'s 

;pulpend
1,[uPulpAdjNegative] [uPulpNoun]

;uPulpHeroNovel
10,[uPulpAdjPositive] [uPulpMaleFirstName] [pulpmiddle] [pulpend]
1,[uPulpMaleFirstName] [uPulpLastName] [pulpmiddle] [pulpend]
3,[uPulpAdjPositive] [uPulpFemaleFirstName] [pulpmiddle] [pulpend]
1,[uPulpFemaleFirstName] [uPulpLastName] [pulpmiddle] [pulpend]


